"010044184029";0;8;"2018-02-21";3;"1915";1;2;0;2;1;2;209;0;0;0;1000;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;02;"16";3;0;1;0;1;3;1000;2;1;1;"-750923,019";"-1008688,675";"-750921,412";"-1008687,069";"-750916,582";"-1008684,336";"";"";"";"dálnice";"D8";"1362303";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184032";0;8;"2018-03-06";2;"2257";3;0;9;2;1;2;204;0;0;0;1000;2;8;01;5;7;1;3;1;0;0;00;1;01;00;;3;35;"17";1;1;1;0;1;1;150;2;1;1;"-749190,888";"-1011982,666";"-749190,888";"-1011982,666";"-749194,209";"-1011984,002";"";"";"";"dálnice";"D8";"1361227";"";"Souhlasnýsesmìremúseku";"Pomalý";"565300";"";"GN_V0.1UIR-ADR_410";"2"
"010044184035";0;8;"2018-03-14";3;"1050";2;0;0;2;1;0;508;0;0;0;1500;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-759141,553";"-998564,278";"-759141,553";"-998564,278";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184040";0;8;"2018-03-22";4;"2560";3;0;3;2;1;0;516;0;0;0;50;2;3;01;1;6;1;3;4;0;0;00;1;01;00;;3;39;"05";1;0;3;0;1;1;0;9;;;"-761190,424";"-994698,118";"-761190,424";"-994698,118";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184041";0;8;"2018-03-26";1;"0725";9;0;0;2;1;2;209;0;0;0;300;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"17";12;0;0;0;1;1;300;2;1;1;"-750876,62";"-1008729,648";"-750876,62";"-1008729,648";"-750877,402";"-1008730,052";"";"";"";"dálnice";"D8";"2251419";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184045";0;8;"2018-04-03";2;"0030";3;0;4;2;1;2;508;0;0;0;800;2;1;01;1;6;1;3;3;0;0;00;1;01;00;;3;12;"11";1;0;0;0;1;3;400;2;2;1;"-749192,994";"-1012050,756";"-749192,994";"-1012050,756";"-749182,966";"-1012046,945";"";"";"";"dálnice";"D8";"3069842";"";"Souhlasnýsesmìremúseku";"Pomalý";"565300";"";"GN_V0.1UIR-ADR_410";"2"
"010044184047";0;8;"2018-04-05";4;"1000";3;0;5;2;1;2;516;0;0;0;200;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;4;39;"07";3;0;0;0;1;1;0;2;1;1;"-759038,194";"-998834,592";"-759038,194";"-998834,592";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184048";0;8;"2018-04-05";4;"1730";3;0;9;2;1;2;209;0;0;0;420;2;3;01;3;1;1;3;1;0;0;00;1;01;00;;3;39;"03";1;1;1;0;1;3;400;2;1;1;"-751602,778";"-1007603,977";"-751602,778";"-1007603,977";"-751593,366";"-1007598,668";"";"";"";"dálnice";"D8";"1361087";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044184049";0;8;"2018-04-07";6;"1215";0;0;0;2;1;2;516;0;0;0;810;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;4;13;"07";1;0;1;0;1;1;0;3;1;1;"-752055,354";"-1006324,182";"-752055,354";"-1006324,182";"-752059,784";"-1006325,329";"";"";"";"dálnice";"D8";"709664";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044184057";0;8;"2018-04-16";1;"1340";0;0;0;1;1;2;508;0;0;1;0;2;3;01;4;1;1;0;1;0;0;00;1;01;00;;3;12;"11";1;0;0;0;1;3;400;2;2;1;"-760575,401";"-996371,973";"-760575,401";"-996371,973";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184060";0;8;"2018-04-21";6;"1230";3;0;9;2;1;2;511;0;0;0;350;2;1;01;1;1;1;3;8;0;0;00;1;01;00;;3;47;"15";1;0;1;0;1;3;300;2;1;1;"-753619,277";"-1002940,166";"-753619,277";"-1002940,166";"-753612,789";"-1002935,008";"";"";"";"dálnice";"D8";"709607";"";"Souhlasnýsesmìremúseku";"Pomalý";"565342";"";"GN_V0.1UIR-ADR_410";"2"
"010044184061";0;8;"2018-04-21";6;"1755";3;0;4;2;1;2;203;0;0;0;1050;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;26;"11";1;0;1;0;1;1;600;2;1;1;"-760864,848";"-995794,311";"-760864,848";"-995794,311";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184064";0;8;"2018-04-24";2;"0015";3;0;9;2;1;2;508;0;0;0;350;2;3;01;1;4;1;3;0;0;0;09;1;01;00;;7;35;"08";9;0;1;0;1;1;0;4;1;1;"-760529,942";"-996388,547";"-760529,942";"-996388,547";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184067";0;8;"2018-04-27";5;"2560";1;2;0;2;1;2;508;0;0;0;500;2;1;01;1;4;1;3;0;0;0;09;1;02;00;;17;;"XX";;;;;;;0;;;;"-760688,605";"-996368,006";"-760688,605";"-996368,006";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184074";0;8;"2018-05-10";4;"1417";3;0;9;2;1;2;508;0;0;0;100;3;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;10;"08";3;0;1;0;1;1;0;3;1;1;"-760559,402";"-996413,227";"-760559,402";"-996413,227";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184082";0;8;"2018-05-31";4;"0950";1;4;0;1;1;2;503;0;0;1;1050;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;5;19;"07";1;0;1;1;1;1;500;2;1;1;"-757586,669";"-1000751,915";"-757586,669";"-1000751,915";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184092";0;8;"2018-06-13";3;"1545";1;4;0;2;1;2;203;0;0;0;270;2;1;01;1;1;1;3;1;0;0;00;1;04;00;;6;10;"07";9;0;0;0;1;3;0;3;1;1;"-752164,225";"-1005986,375";"-752164,225";"-1005986,375";"-752154,975";"-1005984,088";"";"";"";"dálnice";"D8";"1362273";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044184093";0;8;"2018-06-13";3;"1660";1;3;0;2;1;2;516;0;0;0;200;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;4;07;"01";1;0;0;0;1;1;0;9;;;"-749533,341";"-1011374,846";"-749533,341";"-1011374,846";"-749528,21";"-1011371,567";"";"";"";"dálnice";"D8";"1587959";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184094";0;8;"2018-06-14";4;"2020";9;0;0;2;1;2;203;0;0;0;1600;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;6;19;"06";9;1;0;0;1;3;200;3;1;1;"-756717,712";"-1001185,366";"-756717,712";"-1001185,366";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184097";0;8;"2018-06-21";4;"1340";3;0;9;2;1;2;508;0;0;0;60;2;1;01;1;1;1;3;1;0;0;09;1;01;00;;3;47;"86";9;0;0;0;1;1;10;4;1;1;"-760517,089";"-996385,881";"-760517,089";"-996385,881";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184100";0;8;"2018-06-25";1;"0625";3;0;9;1;1;2;209;0;0;1;1550;2;3;01;3;3;1;3;3;0;0;00;1;01;00;;3;39;"12";3;1;1;0;1;1;1500;2;1;1;"-757974,288";"-1000469,486";"-757974,288";"-1000469,486";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184103";0;8;"2018-07-03";2;"1542";0;0;0;1;5;0;100;0;0;1;500;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;8;99;"15";3;0;1;0;1;3;500;4;1;1;"-761558,39";"-994283,668";"-761558,39";"-994283,668";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184105";0;8;"2018-07-06";5;"0630";3;0;4;1;1;2;508;0;0;1;5500;2;3;01;3;1;1;3;1;0;0;00;1;01;00;;6;10;"16";3;0;0;0;1;3;1000;3;1;1;"-760045,728";"-997223,793";"-760045,728";"-997223,793";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184111";0;8;"2018-07-20";5;"1805";1;4;0;1;1;2;508;0;0;4;4000;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;39;"11";3;0;0;1;1;1;2000;2;2;1;"-754990,779";"-1001799,669";"-754990,779";"-1001799,669";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184112";0;8;"2018-07-19";4;"2130";5;0;0;2;4;0;100;0;0;0;150;2;1;01;1;2;1;3;1;0;0;00;1;01;00;;3;35;"17";1;1;1;0;1;1;150;2;1;1;"-752564,824";"-1004729,959";"-752564,824";"-1004729,959";"-752555,518";"-1004726,168";"";"";"";"dálnice";"D8";"3069810";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044184113";0;8;"2018-07-23";1;"0820";1;4;0;2;1;2;209;0;0;0;3100;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;12;"13";9;0;0;1;1;1;2500;2;1;1;"-759926,638";"-997319,678";"-759926,638";"-997319,678";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184114";0;8;"2018-07-23";1;"1520";3;0;4;2;1;2;508;0;0;0;1800;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;47;"17";3;0;0;0;1;3;800;2;2;1;"-752823,833";"-1004165,072";"-752823,833";"-1004165,072";"-752818,056";"-1004162,07";"";"";"";"dálnice";"D8";"3069810";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044184119";0;8;"2018-07-28";6;"1850";3;0;4;2;1;2;204;0;0;0;5700;2;3;01;4;1;1;3;3;0;0;00;1;01;00;;7;26;"05";2;1;0;0;1;1;1500;3;1;1;"-751077,631";"-1008385,156";"-751077,631";"-1008385,156";"-751081,381";"-1008387,64";"";"";"";"dálnice";"D8";"2542436";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044184120";0;8;"2018-08-01";3;"0615";1;4;0;1;1;2;508;0;0;1;1100;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;39;"10";1;0;1;1;1;1;800;2;2;1;"-761044,807";"-995126,726";"-761044,807";"-995126,726";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184121";0;8;"2018-08-02";4;"0960";2;0;0;2;1;0;508;0;0;0;200;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-760646,02";"-996407,312";"-760646,02";"-996407,312";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184122";0;8;"2018-08-02";4;"2345";3;0;4;2;1;2;204;0;0;0;840;2;3;01;4;7;1;3;3;0;0;00;1;01;00;;3;16;"99";9;1;0;0;1;1;500;2;1;1;"-748461,807";"-1014714,846";"-748461,807";"-1014714,846";"-748465,41";"-1014716,873";"";"";"";"dálnice";"D8";"2560569";"";"Souhlasnýsesmìremúseku";"Pomalý";"534978";"";"GN_V0.1UIR-ADR_410";"2"
"010044184123";0;8;"2018-08-03";5;"0630";3;0;4;2;1;2;508;0;0;0;7750;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;7;19;"13";3;0;0;0;1;1;2500;4;1;1;"-750831,317";"-1008872,318";"-750831,317";"-1008872,318";"-750835,424";"-1008874,269";"";"";"";"místníkomunikace";"";"2676775";"";"";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184126";0;8;"2018-08-06";1;"1050";3;0;9;2;1;2;508;0;0;0;2250;2;1;01;1;1;1;3;3;0;0;00;1;01;00;;5;48;"98";3;0;1;1;1;3;2000;3;1;1;"-751763,19";"-1007265,587";"-751763,19";"-1007265,587";"-751762,565";"-1007265,307";"";"";"";"dálnice";"D8";"1436144";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044184127";0;8;"2018-08-07";2;"0755";3;0;9;2;1;2;508;0;0;0;3150;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;62;"12";9;0;1;1;1;1;1000;3;1;1;"-759617,015";"-997626,945";"-759617,015";"-997626,945";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184128";0;8;"2018-08-08";3;"1430";2;0;0;1;1;2;209;0;0;1;2000;2;1;01;1;1;1;3;1;0;0;00;1;03;00;;3;48;"17";3;0;0;0;1;3;1000;2;2;1;"-760676,014";"-996357,104";"-760676,014";"-996357,104";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184129";0;8;"2018-08-10";5;"1050";0;0;0;2;1;2;209;0;0;0;200;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;99;"02";1;0;1;0;1;3;200;2;1;1;"-755283,872";"-1001698,25";"-755283,872";"-1001698,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184134";0;8;"2018-08-21";2;"1910";1;4;0;2;1;2;507;0;0;0;3100;2;1;01;1;1;1;3;1;1;0;00;1;02;00;;5;47;"15";2;0;1;0;1;1;100;2;1;1;"-761147,267";"-994821,875";"-761147,267";"-994821,875";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184135";0;8;"2018-08-13";1;"2560";3;0;4;2;1;0;508;0;0;0;1150;2;1;01;1;6;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-759784,834";"-997454,056";"-759784,834";"-997454,056";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184136";0;8;"2018-08-13";1;"2560";3;0;4;2;1;0;508;0;0;0;2750;2;1;01;1;6;1;3;3;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"";"";"-732182,355";"-1026978,167";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184137";0;8;"2018-08-24";5;"2260";3;0;3;2;1;2;204;0;0;0;350;2;3;01;1;6;1;3;4;0;0;00;1;01;00;;3;06;"02";1;0;1;0;1;1;300;3;1;1;"-761188,399";"-994692,453";"-761188,399";"-994692,453";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184143";0;8;"2018-09-02";0;"1615";0;0;0;2;1;0;516;0;0;0;350;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;99;"";0;0;0;0;1;1;0;9;;;"-750325,808";"-1010052,988";"-750325,808";"-1010052,988";"-750318,698";"-1010049,238";"";"";"";"místníkomunikace";"";"2283466";"";"";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184147";0;8;"2018-09-09";0;"0660";3;0;4;2;1;2;508;0;0;0;2700;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;5;26;"13";3;0;0;0;1;3;700;2;1;1;"-752288,674";"-1005462,09";"-752288,674";"-1005462,09";"-752292,84";"-1005463,379";"";"";"";"dálnice";"D8";"3069850";"";"Souhlasnýsesmìremúseku";"Pomalý";"565474";"";"GN_V0.1UIR-ADR_410";"2"
"010044184150";0;8;"2018-09-14";5;"1145";1;4;0;2;1;2;503;0;0;0;2700;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;3;19;"14";3;0;1;1;1;3;800;3;1;1;"-760328,488";"-996872,123";"-760328,488";"-996872,123";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184156";0;8;"2018-09-23";0;"1555";1;1;0;1;1;2;204;0;0;2;5300;2;3;01;4;1;1;3;1;0;0;00;1;02;00;;3;13;"02";1;1;1;0;3;3;500;2;1;1;"-751635,777";"-1007512,094";"-751635,777";"-1007512,094";"-751637,893";"-1007513,143";"";"";"";"dálnice";"D8";"1436141";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044184159";0;8;"2018-09-25";2;"0340";1;4;0;1;1;2;508;0;0;1;1800;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;47;"00";1;0;1;0;1;1;500;3;1;1;"-761558,083";"-994173,848";"-761558,083";"-994173,848";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184162";0;8;"2018-10-03";3;"1650";3;0;9;2;1;2;508;0;0;0;920;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;5;47;"17";3;0;0;0;1;1;900;3;1;1;"-757977,657";"-1000464,404";"-757977,657";"-1000464,404";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184168";0;8;"2018-10-10";3;"1940";1;4;0;2;1;2;305;0;0;0;500;2;1;01;1;6;1;3;1;0;0;00;1;02;00;;3;47;"12";3;0;0;0;1;3;500;2;1;1;"-762321,881";"-993575,878";"-762321,881";"-993575,878";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184170";0;8;"2018-10-11";4;"1455";3;0;4;2;1;2;203;0;0;0;3000;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;7;10;"13";3;0;0;0;1;3;600;3;1;1;"-761575,016";"-994167,954";"-761575,016";"-994167,954";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184171";0;8;"2018-10-13";6;"1955";3;0;4;2;1;2;508;0;0;0;900;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;5;13;"00";3;0;0;0;1;1;400;3;1;1;"-750800,882";"-1008868,831";"-750800,882";"-1008868,831";"-750806,427";"-1008871,294";"";"";"";"dálnice";"D8";"3502944";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184172";0;8;"2018-10-13";6;"2345";0;0;0;2;1;2;516;0;0;0;50;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;5;35;"06";1;0;0;0;1;1;50;3;1;1;"-754825,158";"-1001954,533";"-754825,158";"-1001954,533";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184177";0;8;"2018-10-20";6;"1460";3;0;4;2;1;2;508;0;0;0;1600;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;35;"08";3;0;0;0;1;3;400;2;1;1;"-749927,227";"-1010842,674";"-749927,227";"-1010842,674";"-749914,179";"-1010833,506";"";"";"";"dálnice";"D8";"1361171";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184186";0;8;"2018-11-03";6;"1430";3;0;4;2;1;2;508;0;0;0;1750;2;1;01;1;1;1;3;1;0;0;00;1;01;00;;3;39;"18";3;0;0;0;1;3;1000;2;2;1;"-754137,43";"-1002389,251";"-754137,43";"-1002389,251";"-754128,687";"-1002379,67";"";"";"";"dálnice";"D8";"1362236";"";"Souhlasnýsesmìremúseku";"Pomalý";"564818";"";"GN_V0.1UIR-ADR_410";"2"
"010044184188";0;8;"2018-11-08";4;"0708";1;4;0;2;1;2;203;0;0;0;3570;2;1;01;1;1;1;3;1;0;0;00;1;03;00;;7;48;"12";9;0;0;0;1;3;1000;4;1;1;"-749218,755";"-1011982,593";"-749218,755";"-1011982,593";"-749209,555";"-1011978,872";"";"";"";"dálnice";"D8";"3069842";"";"Souhlasnýsesmìremúseku";"Pomalý";"565300";"";"GN_V0.1UIR-ADR_410";"2"
"010044184196";0;8;"2018-11-20";2;"1600";3;0;4;2;1;0;204;0;0;0;10;2;3;01;5;3;1;3;4;0;0;00;3;02;00;;17;;"XX";;;;;;;0;;;;"-751771,109";"-1006967,781";"-751771,109";"-1006967,781";"-751771,383";"-1006965,797";"";"";"";"dálnice";"D8";"1436149";"";"Souhlasnýsesmìremúseku";"Pomalý";"565032";"";"GN_V0.1UIR-ADR_410";"2"
"010044184197";0;8;"2018-11-20";2;"1635";3;0;4;2;1;0;511;0;0;0;300;2;3;10;3;2;1;3;1;0;0;00;1;02;00;;3;27;"14";1;0;0;0;1;1;0;9;;;"-750287,441";"-1010214,668";"-750287,441";"-1010214,668";"-750285,037";"-1010213,526";"";"";"";"dálnice";"D8";"2251417";"";"Souhlasnýsesmìremúseku";"Pomalý";"565881";"";"GN_V0.1UIR-ADR_410";"2"
"010044184198";0;8;"2018-11-20";2;"2200";0;0;0;2;1;2;508;0;0;0;400;2;3;01;1;4;1;0;8;0;0;00;1;01;00;;3;35;"08";3;0;0;0;1;3;400;2;1;1;"-760641,726";"-996406,351";"-760641,726";"-996406,351";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184202";0;8;"2018-11-23";5;"1842";6;0;0;2;4;0;100;0;0;0;270;2;1;01;1;6;1;3;1;0;0;00;1;01;00;;3;39;"18";1;0;1;0;1;1;250;2;1;1;"-760631,882";"-996330,579";"-760631,882";"-996330,579";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184205";0;8;"2018-11-30";5;"1150";1;3;0;2;1;2;516;0;0;0;700;2;1;01;1;1;1;3;1;0;0;00;1;02;00;;7;35;"09";3;0;1;0;1;3;0;4;1;1;"-760854,913";"-995887,724";"-760854,913";"-995887,724";"";"";"";"";"";"";"";"";"";"";"";"";"";"GN_V0.1UIR-ADR_410";"2"
"010044184207";0;8;"2018-12-01";6;"1460";3;0;4;2;1;2;204;0;0;0;8200;2;3;01;2;3;0;3;1;0;0;00;1;01;00;;3;20;"15";9;0;0;0;1;1;4000;3;1;1;"-753776,008";"-1002700,797";"-753776,008";"-1002700,797";"-753784,441";"-1002708,047";"";"";"";"dálnice";"D8";"709637";"";"Souhlasnýsesmìremúseku";"Pomalý";"565342";"";"GN_V0.1UIR-ADR_410";"2"
